PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
R1_MN008;433;201608030400;0;3;0
R1_MN008;433;201608030500;0;3;0
R1_MN008;433;201608030600;0;3;0
R1_MN008;433;201608030700;0;3;0
R1_MN008;433;201608030800;0;3;0
R1_MN008;433;201608030900;0;3;0
R1_MN008;433;201608031000;0;3;0
R1_MN008;433;201608031100;0;3;0
R1_MN008;433;201608031200;0;3;0
R1_MN008;433;201608031300;0;3;0
R1_MN008;433;201608031400;0;3;0
R1_MN008;433;201608031500;0;3;0
R1_MN008;433;201608031600;0;3;0
R1_MN008;433;201608031700;0;3;0
R1_MN008;433;201608031800;0;3;0
R1_MN008;433;201608031900;0;3;0
R1_MN008;433;201608032000;0;3;0
R1_MN008;433;201608032100;0;3;0
R1_MN008;433;201608032200;0;3;0
R1_MN008;433;201608032300;0;3;0
R1_MN008;433;201608040000;0;3;0
R1_MN008;433;201608040100;0;3;0
R1_MN008;433;201608040200;0;3;0
R1_MN008;433;201608040300;0;3;0
R1_MN008;433;201608040400;0;3;0
R1_MN008;433;201608040500;0;3;0
R1_MN008;433;201608040600;0;3;0
R1_MN008;433;201608040700;0;3;0
R1_MN008;433;201608040800;0;3;0
R1_MN008;433;201608040900;0;3;0
R1_MN008;433;201608041000;0;3;0
R1_MN008;433;201608041100;0.1;3;0
R1_MN008;433;201608041200;0.4;3;0
R1_MN008;433;201608041300;0;3;0
R1_MN008;433;201608041400;0;3;0
R1_MN008;433;201608041500;0.1;3;0
R1_MN008;433;201608041600;0.2;3;0
R1_MN008;433;201608041700;0.2;3;0
R1_MN008;433;201608041800;0;3;0
R1_MN008;433;201608041900;0;3;0
R1_MN008;433;201608042000;0;3;0
R1_MN008;433;201608042100;0;3;0
R1_MN008;433;201608042200;0;3;0
R1_MN008;433;201608042300;0;3;0
R1_MN008;433;201608050000;0.1;3;0
R1_MN008;433;201608050100;0.8;3;0
R1_MN008;433;201608050200;1.2;3;0
R1_MN008;433;201608050300;2.3;3;0
R1_MN008;433;201608050400;2.5;3;0
R1_MN008;433;201608050500;2.4;3;0
R1_MN008;433;201608050600;0.3;3;0
R1_MN008;433;201608050700;0.2;3;0
R1_MN008;433;201608050800;0.1;3;0
R1_MN008;433;201608050900;0;3;0
R1_MN008;433;201608051000;0;3;0
R1_MN008;433;201608051100;0;3;0
R1_MN008;433;201608051200;0;3;0
R1_MN008;433;201608051300;0;3;0
R1_MN008;433;201608051400;0;3;0
R1_MN008;433;201608051500;0;3;0
R1_MN008;433;201608051600;0;3;0
R1_MN008;433;201608051700;0;3;0
R1_MN008;433;201608051800;0;3;0
R1_MN008;433;201608051900;0;3;0
R1_MN008;433;201608052000;0;3;0
R1_MN008;433;201608052100;0;3;0
R1_MN008;433;201608052200;0;3;0
R1_MN008;433;201608052300;0;3;0
R1_MN008;433;201608060000;0;3;0
R1_MN008;433;201608060100;0;3;0
R1_MN008;433;201608060200;0;3;0
R1_MN008;433;201608060300;0;3;0
R1_MN008;433;201608060400;0;3;0
R1_MN008;433;201608060500;0;3;0
R1_MN008;433;201608060600;0;3;0
R1_MN008;433;201608060700;0;3;0
R1_MN008;433;201608060800;0;3;0
R1_MN008;433;201608060900;0;3;0
R1_MN008;433;201608061000;0;3;0
R1_MN008;433;201608061100;0;3;0
R1_MN008;433;201608061200;0;3;0
R1_MN008;433;201608061300;0;3;0
R1_MN008;433;201608061400;0;3;0
R1_MN008;433;201608061500;0.1;3;0
R1_MN008;433;201608061600;0.3;3;0
R1_MN008;433;201608061700;0;3;0
R1_MN008;433;201608061800;0;3;0
R1_MN008;433;201608061900;0;3;0
R1_MN008;433;201608062000;0;3;0
R1_MN008;433;201608062100;0;3;0
R1_MN008;433;201608062200;0;3;0
R1_MN008;433;201608062300;0;3;0
R1_MN008;433;201608070000;0;3;0
R1_MN008;433;201608070100;0;3;0
R1_MN008;433;201608070200;0;3;0
R1_MN008;433;201608070300;0;3;0
R1_MN008;433;201608070400;0;3;0
R1_MN008;433;201608070500;0;3;0
R1_MN008;433;201608070600;0;3;0
R1_MN008;433;201608070700;0;3;0
R1_MN008;433;201608070800;0;3;0
R1_MN008;433;201608070900;0;3;0
R1_MN008;433;201608071000;0;3;0
R1_MN008;433;201608071100;0;3;0
R1_MN008;433;201608071200;0;3;0
R1_MN008;433;201608071300;0;3;0
R1_MN008;433;201608071400;0;3;0
R1_MN008;433;201608071500;0;3;0
R1_MN008;433;201608071600;0;3;0
R1_MN008;433;201608071700;0;3;0
R1_MN008;433;201608071800;0;3;0
R1_MN008;433;201608071900;0;3;0
R1_MN008;433;201608072000;0;3;0
R1_MN008;433;201608072100;0;3;0
R1_MN008;433;201608072200;0;3;0
R1_MN008;433;201608072300;0;3;0
R1_MN008;433;201608080000;0;3;0
R1_MN008;433;201608080100;0;3;0
R1_MN008;433;201608080200;0;3;0
R1_MN008;433;201608080300;0;3;0
R1_MN008;433;201608080400;0;3;0
R1_MN008;433;201608080500;0;3;0
R1_MN008;433;201608080600;0;3;0
R1_MN008;433;201608080700;0;3;0
R1_MN008;433;201608080800;0;3;0
R1_MN008;433;201608080900;0;3;0
R1_MN008;433;201608081000;0;3;0
R1_MN008;433;201608081100;0;3;0
R1_MN008;433;201608081200;0;3;0
R1_MN008;433;201608081300;0;3;0
R1_MN008;433;201608081400;0;3;0
R1_MN008;433;201608081500;0;3;0
R1_MN008;433;201608081600;0;3;0
R1_MN008;433;201608081700;0;3;0
R1_MN008;433;201608081800;0;3;0
R1_MN008;433;201608081900;0;3;0
R1_MN008;433;201608082000;0;3;0
R1_MN008;433;201608082100;0;3;0
R1_MN008;433;201608082200;0;3;0
R1_MN008;433;201608082300;0;3;0
R1_MN008;433;201608090000;0;3;0
R1_MN008;433;201608090100;0;3;0
R1_MN008;433;201608090200;0;3;0
R1_MN008;433;201608090300;0;3;0
R1_MN008;433;201608090400;0;3;0
R1_MN008;433;201608090500;0;3;0
R1_MN008;433;201608090600;0;3;0
R1_MN008;433;201608090700;0;3;0
R1_MN008;433;201608090800;0;3;0
R1_MN008;433;201608090900;0;3;0
R1_MN008;433;201608091000;0;3;0
R1_MN008;433;201608091100;0;3;0
R1_MN008;433;201608091200;0;3;0
R1_MN008;433;201608091300;0;3;0
R1_MN008;433;201608091400;0;3;0
R1_MN008;433;201608091500;0;3;0
R1_MN008;433;201608091600;0;3;0
R1_MN008;433;201608091700;0;3;0
R1_MN008;433;201608091800;0;3;0
R1_MN008;433;201608091900;0;3;0
R1_MN008;433;201608092000;0;3;0
R1_MN008;433;201608092100;0;3;0
R1_MN008;433;201608092200;0;3;0
R1_MN008;433;201608092300;0;3;0
R1_MN008;433;201608100000;0;3;0
R1_MN008;433;201608100100;0;3;0
R1_MN008;433;201608100200;0;3;0
R1_MN008;433;201608100300;0;3;0
R1_MN008;433;201608100400;0;3;0
R1_MN008;433;201608100500;0;3;0
R1_MN008;433;201608100600;0;3;0
R1_MN008;433;201608100700;0;3;0
R1_MN008;433;201608100800;0;3;0
R1_MN008;433;201608100900;0;3;0
R1_MN008;433;201608101000;0;3;0
R1_MN008;433;201608101100;0;3;0
R1_MN008;433;201608101200;0;3;0
R1_MN008;433;201608101300;0;3;0
R1_MN008;433;201608101400;0;3;0
R1_MN008;433;201608101500;0;3;0
R1_MN008;433;201608101600;0;3;0
R1_MN008;433;201608101700;0;3;0
R1_MN008;433;201608101800;0;3;0
R1_MN008;433;201608101900;0;3;0
R1_MN008;433;201608102000;0;3;0
R1_MN008;433;201608102100;0;3;0
R1_MN008;433;201608102200;0;3;0
R1_MN008;433;201608102300;0;3;0
R1_MN008;433;201608110000;0;3;0
R1_MN008;433;201608110100;0;3;0
R1_MN008;433;201608110200;0;3;0
R1_MN008;433;201608110300;0;3;0
R1_MN008;433;201608110400;0;3;0
R1_MN008;433;201608110500;0;3;0
R1_MN008;433;201608110600;0;3;0
R1_MN008;433;201608110700;0;3;0
R1_MN008;433;201608110800;0;3;0
R1_MN008;433;201608110900;0;3;0
R1_MN008;433;201608111000;0;3;0
R1_MN008;433;201608111100;0;3;0
R1_MN008;433;201608111200;0;3;0
R1_MN008;433;201608111300;0;3;0
R1_MN008;433;201608111400;0;3;0
R1_MN008;433;201608111500;0;3;0
R1_MN008;433;201608111600;0;3;0
R1_MN008;433;201608111700;0;3;0
R1_MN008;433;201608111800;0;3;0
R1_MN008;433;201608111900;0;3;0
R1_MN008;433;201608112000;0;3;0
R1_MN008;433;201608112100;0;3;0
R1_MN008;433;201608112200;0;3;0
R1_MN008;433;201608112300;0;3;0
R1_MN008;433;201608120000;0;3;0
R1_MN008;433;201608120100;0;3;0
R1_MN008;433;201608120200;0;3;0
R1_MN008;433;201608120300;0;3;0
R1_MN008;433;201608120400;0;3;0
R1_MN008;433;201608120500;0;3;0
R1_MN008;433;201608120600;0;3;0
R1_MN008;433;201608120700;0;3;0
R1_MN008;433;201608120800;0;3;0
R1_MN008;433;201608120900;0;3;0
R1_MN008;433;201608121000;0;3;0
R1_MN008;433;201608121100;0;3;0
R1_MN008;433;201608121200;0;3;0
R1_MN008;433;201608121300;0;3;0
R1_MN008;433;201608121400;0;3;0
R1_MN008;433;201608121500;0;3;0
R1_MN008;433;201608121600;0;3;0
R1_MN008;433;201608121700;0;3;0
R1_MN008;433;201608121800;0;3;0
R1_MN008;433;201608121900;0.2;3;0
R1_MN008;433;201608122000;0.5;3;0
R1_MN008;433;201608122100;0;3;0
R1_MN008;433;201608122200;0;3;0
R1_MN008;433;201608122300;0;3;0
R1_MN008;433;201608130000;0;3;0
R1_MN008;433;201608130100;0;3;0
R1_MN008;433;201608130200;0;3;0
R1_MN008;433;201608130300;0;3;0
R1_MN008;433;201608130400;0;3;0
R1_MN008;433;201608130500;0;3;0
R1_MN008;433;201608130600;0;3;0
R1_MN008;433;201608130700;0;3;0
R1_MN008;433;201608130800;0;3;0
R1_MN008;433;201608130900;0;3;0
R1_MN008;433;201608131000;0;3;0
R1_MN008;433;201608131100;0;3;0
R1_MN008;433;201608131200;0;3;0
R1_MN008;433;201608131300;0;3;0
R1_MN008;433;201608131400;0;3;0
R1_MN008;433;201608131500;0;3;0
R1_MN008;433;201608131600;0;3;0
R1_MN008;433;201608131700;0;3;0
R1_MN008;433;201608131800;0;3;0
R1_MN008;433;201608131900;0;3;0
R1_MN008;433;201608132000;0;3;0
R1_MN008;433;201608132100;0;3;0
R1_MN008;433;201608132200;0;3;0
R1_MN008;433;201608132300;0;3;0
R1_MN008;433;201608140000;0;3;0
R1_MN008;433;201608140100;0;3;0
R1_MN008;433;201608140200;0;3;0
R1_MN008;433;201608140300;0;3;0
R1_MN008;433;201608140400;0;3;0
R1_MN008;433;201608140500;0;3;0
R1_MN008;433;201608140600;0;3;0
R1_MN008;433;201608140700;0;3;0
R1_MN008;433;201608140800;0;3;0
R1_MN008;433;201608140900;0;3;0
R1_MN008;433;201608141000;0;3;0
R1_MN008;433;201608141100;0;3;0
R1_MN008;433;201608141200;0;3;0
R1_MN008;433;201608141300;0;3;0
R1_MN008;433;201608141400;0;3;0
R1_MN008;433;201608141500;0;3;0
R1_MN008;433;201608141600;0;3;0
R1_MN008;433;201608141700;0;3;0
R1_MN008;433;201608141800;0;3;0
R1_MN008;433;201608141900;0;3;0
R1_MN008;433;201608142000;0;3;0
R1_MN008;433;201608142100;0;3;0
R1_MN008;433;201608142200;0;3;0
R1_MN008;433;201608142300;0;3;0
R1_MN008;433;201608150000;0;3;0
R1_MN008;433;201608150100;0;3;0
R1_MN008;433;201608150200;0;3;0
R1_MN008;433;201608150300;0;3;0
R1_MN008;433;201608150400;0;3;0
R1_MN008;433;201608150500;0;3;0
R1_MN008;433;201608150600;0;3;0
R1_MN008;433;201608150700;0;3;0
R1_MN008;433;201608150800;0;3;0
R1_MN008;433;201608150900;0;3;0
R1_MN008;433;201608151000;0;3;0
R1_MN008;433;201608151100;0;3;0
R1_MN008;433;201608151200;0;3;0
R1_MN008;433;201608151300;0;3;0
R1_MN008;433;201608151400;0;3;0
R1_MN008;433;201608151500;0;3;0
R1_MN008;433;201608151600;0;3;0
R1_MN008;433;201608151700;0;3;0
R1_MN008;433;201608151800;0;3;0
R1_MN008;433;201608151900;0;3;0
R1_MN008;433;201608152000;0;3;0
R1_MN008;433;201608152100;0;3;0
R1_MN008;433;201608152200;0;3;0
R1_MN008;433;201608152300;0;3;0
R1_MN008;433;201608160000;0;3;0
R1_MN008;433;201608160100;0;3;0
R1_MN008;433;201608160200;0;3;0
R1_MN008;433;201608160300;0;3;0
R1_MN008;433;201608160400;0;3;0
R1_MN008;433;201608160500;0;3;0
R1_MN008;433;201608160600;0;3;0
R1_MN008;433;201608160700;0;3;0
R1_MN008;433;201608160800;0;3;0
R1_MN008;433;201608160900;0;3;0
R1_MN008;433;201608161000;0;3;0
R1_MN008;433;201608161100;0;3;0
R1_MN008;433;201608161200;0;3;0
R1_MN008;433;201608161300;0;3;0
R1_MN008;433;201608161400;0;3;0
R1_MN008;433;201608161500;0;3;0
R1_MN008;433;201608161600;0;3;0
R1_MN008;433;201608161700;0;3;0
R1_MN008;433;201608161800;0.4;3;0
R1_MN008;433;201608161900;0;3;0
R1_MN008;433;201608162000;0;3;0
R1_MN008;433;201608162100;0;3;0
R1_MN008;433;201608162200;0;3;0
R1_MN008;433;201608162300;0;3;0
R1_MN008;433;201608170000;0;3;0
R1_MN008;433;201608170100;0;3;0
R1_MN008;433;201608170200;0;3;0
R1_MN008;433;201608170300;0;3;0
R1_MN008;433;201608170400;0;3;0
R1_MN008;433;201608170500;0;3;0
R1_MN008;433;201608170600;0;3;0
R1_MN008;433;201608170700;0;3;0
R1_MN008;433;201608170800;0;3;0
R1_MN008;433;201608170900;0;3;0
R1_MN008;433;201608171000;0;3;0
R1_MN008;433;201608171100;0;3;0
R1_MN008;433;201608171200;0;3;0
R1_MN008;433;201608171300;0;3;0
R1_MN008;433;201608171400;0;3;0
R1_MN008;433;201608171500;0;3;0
R1_MN008;433;201608171600;0;3;0
R1_MN008;433;201608171700;0;3;0
R1_MN008;433;201608171800;0;3;0
R1_MN008;433;201608171900;0;3;0
R1_MN008;433;201608172000;0;3;0
R1_MN008;433;201608172100;0;3;0
R1_MN008;433;201608172200;0;3;0
R1_MN008;433;201608172300;0;3;0
R1_MN008;433;201608180000;0;3;0
R1_MN008;433;201608180100;0;3;0
R1_MN008;433;201608180200;0;3;0
R1_MN008;433;201608180300;0;3;0
R1_MN008;433;201608180400;0;3;0
R1_MN008;433;201608180500;0;3;0
R1_MN008;433;201608180600;0;3;0
R1_MN008;433;201608180700;0;3;0
R1_MN008;433;201608180800;0;3;0
R1_MN008;433;201608180900;0;3;0
R1_MN008;433;201608181000;0;3;0
R1_MN008;433;201608181100;0;3;0
R1_MN008;433;201608181200;0;3;0
R1_MN008;433;201608181300;0;3;0
R1_MN008;433;201608181400;0;3;0
R1_MN008;433;201608181500;0;3;0
R1_MN008;433;201608181600;0;3;0
R1_MN008;433;201608181700;0;3;0
R1_MN008;433;201608181800;0;3;0
R1_MN008;433;201608181900;0;3;0
R1_MN008;433;201608182000;0;3;0
R1_MN008;433;201608182100;0;3;0
R1_MN008;433;201608182200;0;3;0
R1_MN008;433;201608182300;0;3;0
R1_MN008;433;201608190000;0;3;0
R1_MN008;433;201608190100;0;3;0
R1_MN008;433;201608190200;0;3;0
R1_MN008;433;201608190300;0;3;0
R1_MN008;433;201608190400;0;3;0
R1_MN008;433;201608190500;0;3;0
R1_MN008;433;201608190600;0;3;0
R1_MN008;433;201608190700;0;3;0
R1_MN008;433;201608190800;0;3;0
R1_MN008;433;201608190900;0;3;0
R1_MN008;433;201608191000;0;3;0
R1_MN008;433;201608191100;0;3;0
R1_MN008;433;201608191200;0;3;0
R1_MN008;433;201608191300;0;3;0
R1_MN008;433;201608191400;0;3;0
R1_MN008;433;201608191500;0;3;0
R1_MN008;433;201608191600;0;3;0
R1_MN008;433;201608191700;0;3;0
R1_MN008;433;201608191800;0;3;0
R1_MN008;433;201608191900;0;3;0
R1_MN008;433;201608192000;0;3;0
R1_MN008;433;201608192100;0;3;0
R1_MN008;433;201608192200;0;3;0
R1_MN008;433;201608192300;0;3;0
R1_MN008;433;201608200000;0;3;0
R1_MN008;433;201608200100;0;3;0
R1_MN008;433;201608200200;0;3;0
R1_MN008;433;201608200300;0;3;0
R1_MN008;433;201608200400;2.8;3;0
R1_MN008;433;201608200500;1.2;3;0
R1_MN008;433;201608200600;1.4;3;0
R1_MN008;433;201608200700;0.2;3;0
R1_MN008;433;201608200800;0;3;0
R1_MN008;433;201608200900;0;3;0
R1_MN008;433;201608201000;0;3;0
R1_MN008;433;201608201100;0;3;0
R1_MN008;433;201608201200;0;3;0
R1_MN008;433;201608201300;0;3;0
R1_MN008;433;201608201400;0;3;0
R1_MN008;433;201608201500;0;3;0
R1_MN008;433;201608201600;0;3;0
R1_MN008;433;201608201700;0;3;0
R1_MN008;433;201608201800;1.9;3;0
R1_MN008;433;201608201900;0.1;3;0
R1_MN008;433;201608202000;0.1;3;0
R1_MN008;433;201608202100;1.2;3;0
R1_MN008;433;201608202200;1.1;3;0
R1_MN008;433;201608202300;1.2;3;0
R1_MN008;433;201608210000;0;3;0
R1_MN008;433;201608210100;0;3;0
R1_MN008;433;201608210200;0;3;0
R1_MN008;433;201608210300;0;3;0
R1_MN008;433;201608210400;0;3;0
R1_MN008;433;201608210500;0;3;0
R1_MN008;433;201608210600;0;3;0
R1_MN008;433;201608210700;0;3;0
R1_MN008;433;201608210800;0;3;0
R1_MN008;433;201608210900;0;3;0
R1_MN008;433;201608211000;0;3;0
R1_MN008;433;201608211100;0;3;0
R1_MN008;433;201608211200;0;3;0
R1_MN008;433;201608211300;0.5;3;0
R1_MN008;433;201608211400;0;3;0
R1_MN008;433;201608211500;0;3;0
R1_MN008;433;201608211600;0;3;0
R1_MN008;433;201608211700;4.6;3;0
R1_MN008;433;201608211800;2.3;3;0
R1_MN008;433;201608211900;0;3;0
R1_MN008;433;201608212000;0;3;0
R1_MN008;433;201608212100;0;3;0
R1_MN008;433;201608212200;0;3;0
R1_MN008;433;201608212300;0;3;0
R1_MN008;433;201608220000;0;3;0
R1_MN008;433;201608220100;0;3;0
R1_MN008;433;201608220200;0;3;0
R1_MN008;433;201608220300;0;3;0
R1_MN008;433;201608220400;0;3;0
R1_MN008;433;201608220500;0;3;0
R1_MN008;433;201608220600;0;3;0
R1_MN008;433;201608220700;0;3;0
R1_MN008;433;201608220800;0;3;0
R1_MN008;433;201608220900;0;3;0
R1_MN008;433;201608221000;0;3;0
R1_MN008;433;201608221100;0;3;0
R1_MN008;433;201608221200;0;3;0
R1_MN008;433;201608221300;0;3;0
R1_MN008;433;201608221400;0;3;0
R1_MN008;433;201608221500;0;3;0
R1_MN008;433;201608221600;0;3;0
R1_MN008;433;201608221700;0;3;0
R1_MN008;433;201608221800;0;3;0
R1_MN008;433;201608221900;0;3;0
R1_MN008;433;201608222000;0;3;0
R1_MN008;433;201608222100;0;3;0
R1_MN008;433;201608222200;0;3;0
R1_MN008;433;201608222300;0;3;0
R1_MN008;433;201608230000;0;3;0
R1_MN008;433;201608230100;0;3;0
R1_MN008;433;201608230200;0;3;0
R1_MN008;433;201608230300;0;3;0
R1_MN008;433;201608230400;0;3;0
R1_MN008;433;201608230500;0;3;0
R1_MN008;433;201608230600;0;3;0
R1_MN008;433;201608230700;0;3;0
R1_MN008;433;201608230800;0;3;0
R1_MN008;433;201608230900;0;3;0
R1_MN008;433;201608231000;0;3;0
R1_MN008;433;201608231100;0;3;0
R1_MN008;433;201608231200;0;3;0
R1_MN008;433;201608231300;0;3;0
R1_MN008;433;201608231400;0;3;0
R1_MN008;433;201608231500;0;3;0
R1_MN008;433;201608231600;0;3;0
R1_MN008;433;201608231700;0;3;0
R1_MN008;433;201608231800;0;3;0
R1_MN008;433;201608231900;0;3;0
R1_MN008;433;201608232000;0;3;0
R1_MN008;433;201608232100;0;3;0
R1_MN008;433;201608232200;0;3;0
R1_MN008;433;201608232300;0;3;0
R1_MN008;433;201608240000;0;3;0
R1_MN008;433;201608240100;0;3;0
R1_MN008;433;201608240200;0;3;0
R1_MN008;433;201608240300;0;3;0
R1_MN008;433;201608240400;0;3;0
R1_MN008;433;201608240500;0;3;0
R1_MN008;433;201608240600;0;3;0
R1_MN008;433;201608240700;0;3;0
R1_MN008;433;201608240800;0;3;0
R1_MN008;433;201608240900;0;3;0
R1_MN008;433;201608241000;0;3;0
R1_MN008;433;201608241100;0;3;0
R1_MN008;433;201608241200;0;3;0
R1_MN008;433;201608241300;0;3;0
R1_MN008;433;201608241400;0;3;0
R1_MN008;433;201608241500;0;3;0
R1_MN008;433;201608241600;0;3;0
R1_MN008;433;201608241700;0;3;0
R1_MN008;433;201608241800;0;3;0
R1_MN008;433;201608241900;0;3;0
R1_MN008;433;201608242000;0;3;0
R1_MN008;433;201608242100;0;3;0
R1_MN008;433;201608242200;0;3;0
R1_MN008;433;201608242300;0;3;0
R1_MN008;433;201608250000;0;3;0
R1_MN008;433;201608250100;0;3;0
R1_MN008;433;201608250200;0;3;0
R1_MN008;433;201608250300;0;3;0
R1_MN008;433;201608250400;0;3;0
R1_MN008;433;201608250500;0;3;0
R1_MN008;433;201608250600;0;3;0
R1_MN008;433;201608250700;0;3;0
R1_MN008;433;201608250800;0;3;0
R1_MN008;433;201608250900;0;3;0
R1_MN008;433;201608251000;0;3;0
R1_MN008;433;201608251100;0;3;0
R1_MN008;433;201608251200;0;3;0
R1_MN008;433;201608251300;0;3;0
R1_MN008;433;201608251400;0;3;0
R1_MN008;433;201608251500;0;3;0
R1_MN008;433;201608251600;0;3;0
R1_MN008;433;201608251700;0;3;0
R1_MN008;433;201608251800;0;3;0
R1_MN008;433;201608251900;0;3;0
R1_MN008;433;201608252000;0;3;0
R1_MN008;433;201608252100;0;3;0
R1_MN008;433;201608252200;0;3;0
R1_MN008;433;201608252300;0;3;0
R1_MN008;433;201608260000;0;3;0
R1_MN008;433;201608260100;0;3;0
R1_MN008;433;201608260200;0;3;0
R1_MN008;433;201608260300;0;3;0
R1_MN008;433;201608260400;0;3;0
R1_MN008;433;201608260500;0;3;0
R1_MN008;433;201608260600;0;3;0
R1_MN008;433;201608260700;0;3;0
R1_MN008;433;201608260800;0;3;0
R1_MN008;433;201608260900;0;3;0
R1_MN008;433;201608261000;0;3;0
R1_MN008;433;201608261100;0;3;0
R1_MN008;433;201608261200;0;3;0
R1_MN008;433;201608261300;0;3;0
R1_MN008;433;201608261400;0;3;0
R1_MN008;433;201608261500;0;3;0
R1_MN008;433;201608261600;0;3;0
R1_MN008;433;201608261700;0;3;0
R1_MN008;433;201608261800;0;3;0
R1_MN008;433;201608261900;0;3;0
R1_MN008;433;201608262000;0;3;0
R1_MN008;433;201608262100;0;3;0
R1_MN008;433;201608262200;0;3;0
R1_MN008;433;201608262300;0;3;0
R1_MN008;433;201608270000;0;3;0
R1_MN008;433;201608270100;0;3;0
R1_MN008;433;201608270200;0;3;0
R1_MN008;433;201608270300;0;3;0
R1_MN008;433;201608270400;0;3;0
R1_MN008;433;201608270500;0;3;0
R1_MN008;433;201608270600;0;3;0
R1_MN008;433;201608270700;0;3;0
R1_MN008;433;201608270800;0;3;0
R1_MN008;433;201608270900;0;3;0
R1_MN008;433;201608271000;0;3;0
R1_MN008;433;201608271100;0;3;0
R1_MN008;433;201608271200;0;3;0
R1_MN008;433;201608271300;0;3;0
R1_MN008;433;201608271400;0;3;0
R1_MN008;433;201608271500;0;3;0
R1_MN008;433;201608271600;0;3;0
R1_MN008;433;201608271700;0;3;0
R1_MN008;433;201608271800;0;3;0
R1_MN008;433;201608271900;0;3;0
R1_MN008;433;201608272000;0;3;0
R1_MN008;433;201608272100;0;3;0
R1_MN008;433;201608272200;0;3;0
R1_MN008;433;201608272300;0;3;0
R1_MN008;433;201608280000;0;3;0
R1_MN008;433;201608280100;0;3;0
R1_MN008;433;201608280200;0;3;0
R1_MN008;433;201608280300;0;3;0
R1_MN008;433;201608280400;0;3;0
R1_MN008;433;201608280500;0;3;0
R1_MN008;433;201608280600;0;3;0
R1_MN008;433;201608280700;0;3;0
R1_MN008;433;201608280800;0;3;0
R1_MN008;433;201608280900;0;3;0
R1_MN008;433;201608281000;0;3;0
R1_MN008;433;201608281100;0;3;0
R1_MN008;433;201608281200;0;3;0
R1_MN008;433;201608281300;0;3;0
R1_MN008;433;201608281400;0;3;0
R1_MN008;433;201608281500;0;3;0
R1_MN008;433;201608281600;0;3;0
R1_MN008;433;201608281700;0;3;0
R1_MN008;433;201608281800;0;3;0
R1_MN008;433;201608281900;0;3;0
R1_MN008;433;201608282000;0;3;0
R1_MN008;433;201608282100;0;3;0
R1_MN008;433;201608282200;0.1;3;0
R1_MN008;433;201608282300;0;3;0
R1_MN008;433;201608290000;0;3;0
R1_MN008;433;201608290100;0;3;0
R1_MN008;433;201608290200;0;3;0
R1_MN008;433;201608290300;0;3;0
R1_MN008;433;201608290400;0;3;0
R1_MN008;433;201608290500;0;3;0
R1_MN008;433;201608290600;0;3;0
R1_MN008;433;201608290700;0;3;0
R1_MN008;433;201608290800;0;3;0
R1_MN008;433;201608290900;0;3;0
R1_MN008;433;201608291000;0;3;0
R1_MN008;433;201608291100;0;3;0
R1_MN008;433;201608291200;0;3;0
R1_MN008;433;201608291300;0;3;0
R1_MN008;433;201608291400;0;3;0
R1_MN008;433;201608291500;0;3;0
R1_MN008;433;201608291600;0;3;0
R1_MN008;433;201608291700;0;3;0
R1_MN008;433;201608291800;0;3;0
R1_MN008;433;201608291900;0;3;0
R1_MN008;433;201608292000;0;3;0
R1_MN008;433;201608292100;0;3;0
R1_MN008;433;201608292200;0;3;0
R1_MN008;433;201608292300;0;3;0
R1_MN008;433;201608300000;0;3;0
R1_MN008;433;201608300100;0;3;0
R1_MN008;433;201608300200;0;3;0
R1_MN008;433;201608300300;0;3;0
R1_MN008;433;201608300400;0;3;0
R1_MN008;433;201608300500;0;3;0
R1_MN008;433;201608300600;0;3;0
R1_MN008;433;201608300700;0;3;0
R1_MN008;433;201608300800;0;3;0
R1_MN008;433;201608300900;0;3;0
R1_MN008;433;201608301000;0;3;0
R1_MN008;433;201608301100;0;3;0
R1_MN008;433;201608301200;0;3;0
R1_MN008;433;201608301300;0;3;0
R1_MN008;433;201608301400;0;3;0
R1_MN008;433;201608301500;0;3;0
R1_MN008;433;201608301600;0;3;0
R1_MN008;433;201608301700;0;3;0
R1_MN008;433;201608301800;0;3;0
R1_MN008;433;201608301900;0;3;0
R1_MN008;433;201608302000;0;3;0
R1_MN008;433;201608302100;0;3;0
R1_MN008;433;201608302200;0;3;0
R1_MN008;433;201608302300;0;3;0
R1_MN008;433;201608310000;0;3;0
R1_MN008;433;201608310100;0;3;0
R1_MN008;433;201608310200;0;3;0
R1_MN008;433;201608310300;0;3;0
R1_MN008;433;201608310400;0;3;0
R1_MN008;433;201608310500;0;3;0
R1_MN008;433;201608310600;0;3;0
R1_MN008;433;201608310700;0;3;0
R1_MN008;433;201608310800;0;3;0
R1_MN008;433;201608310900;0;3;0
R1_MN008;433;201608311000;0;3;0
R1_MN008;433;201608311100;0;3;0
R1_MN008;433;201608311200;0;3;0
R1_MN008;433;201608311300;0;3;0
R1_MN008;433;201608311400;0;3;0
R1_MN008;433;201608311500;0;3;0
R1_MN008;433;201608311600;0;3;0
R1_MN008;433;201608311700;0;3;0
R1_MN008;433;201608311800;0;3;0
R1_MN008;433;201608311900;0;3;0
R1_MN008;433;201608312000;0;3;0
R1_MN008;433;201608312100;0;3;0
R1_MN008;433;201608312200;0;3;0
R1_MN008;433;201608312300;0;3;0
R1_MN008;433;201609010000;0;3;0
R1_MN008;433;201609010100;0;3;0
